episode,reward
1864,7.630556
1865,22.791667
1866,22.541667
1867,22.208333
1868,23.586111
1869,15.808333
1870,14.715079
1871,10.919444
1872,9.980556
1873,8.197222
1874,22.541667
1875,22.541667
1876,8.044444
1877,22.791667
1878,22.291667
1879,22.541667
1880,22.791667
1881,9.369444
1882,9.033333
1883,6.863889
1884,22.791667
1885,13.213889
1886,23.041667
1887,23.041667
1888,16.186111
1889,21.975
1890,22.791667
1891,23.041667
1892,22.791667
1893,22.541667
1894,23.197222
1895,8.433333
1896,10.127778
1897,8.461111
1898,22.791667
1899,22.791667
1900,22.541667
1901,14.630556
1902,22.791667
1903,4.933333
1904,21.458333
1905,8.947222
1906,21.975
1907,22.791667
1908,22.791667
1909,23.041667
1910,7.630556
1911,23.725
1912,22.541667
1913,22.791667
1914,21.766667
1915,22.016667
1916,23.041667
1917,8.019444
1918,22.791667
1919,10.369444
1920,23.041667
1921,22.791667
1922,16.211111
1923,22.791667
1924,19.711111
1925,9.975
1926,22.083333
1927,22.791667
1928,22.791667
1929,4.933333
1930,22.541667
1931,22.791667
1932,10.352778
1933,22.208333
1934,23.041667
1935,4.547222
1936,4.155556
1937,23.863889
1938,23.041667
1939,19.836111
1940,23.041667
1941,21.491667
1942,22.791667
1943,21.791667
1944,22.541667
1945,19.322222
1946,23.041667
1947,8.394444
1948,22.791667
1949,14.219444
1950,-16.608333
1951,-6.222222
1952,5.7
1953,-11.858333
1954,-6.313889
1955,22.791667
1956,23.041667
1957,22.208333
1958,13.863889
1959,23.041667
1960,23.041667
1961,21.058333
1962,9.475
1963,22.266667
1964,23.041667
1965,21.783333
1966,22.541667
1967,8.030556
1968,23.041667
1969,22.541667
1970,23.041667
1971,21.791667
1972,19.836111
1973,18.169444
1974,9.577778
1975,22.791667
1976,22.541667
1977,22.541667
1978,22.791667
1979,23.041667
1980,22.541667
1981,21.958333
1982,23.225
1983,22.791667
1984,23.475
1985,22.208333
1986,18.191667
1987,-3.008333
1988,-17.422222
1989,0.991667
1990,21.641667
1991,3.766667
1992,23.041667
1993,5.711111
1994,23.041667
1995,22.791667
1996,23.041667
1997,23.041667
1998,3.741667
1999,9.977778
2000,23.041667
2001,17.883333
2002,-0.3
2003,13.1
2004,22.791667
2005,23.041667
2006,22.791667
2007,2.208333
2008,22.791667
2009,22.541667
2010,22.791667
2011,12.658333
2012,18.158333
2013,23.041667
2014,22.791667
2015,22.791667
2016,23.041667
2017,3.85
2018,22.791667
2019,22.291667
2020,19.186111
2021,12.297222
2022,23.586111
2023,23.041667
2024,23.041667
2025,22.541667
2026,23.041667
2027,11.141667
2028,20.975
2029,22.541667
2030,16.794444
2031,22.291667
2032,22.947222
2033,13.616667
2034,22.791667
2035,22.791667
2036,21.780556
2037,7.641667
2038,23.041667
2039,22.791667
2040,22.791667
2041,22.541667
2042,18.158333
2043,23.041667
2044,22.791667
2045,22.416667
2046,11.919444
2047,22.041667
2048,15.936111
2049,7.033333
2050,2.577778
2051,8.044444
2052,6.1
2053,23.041667
2054,22.791667
2055,11.519444
2056,22.541667
2057,23.041667
2058,22.791667
2059,22.791667
2060,22.291667
2061,23.041667
2062,22.016667
2063,12.738889
2064,22.791667
2065,9.575
2066,23.041667
2067,7.019444
2068,22.791667
2069,4.141667
2070,21.933333
2071,23.041667
2072,17.516667
2073,22.791667
2074,21.780556
2075,22.791667
2076,22.291667
2077,22.541667
2078,22.541667
2079,16.713889
2080,18.419444
2081,11.130556
2082,21.175
2083,22.791667
2084,5.297222
2085,22.791667
2086,23.041667
2087,17.891667
2088,3.391667
2089,15.397222
2090,23.041667
2091,2.969444
2092,16.211111
2093,22.791667
2094,22.541667
2095,22.791667
2096,18.908333
2097,22.791667
2098,22.791667
2099,22.541667
2100,6.522222
2101,23.041667
2102,4.919444
2103,22.791667
2104,8.711111
2105,22.416667
2106,15.044444
2107,22.041667
2108,24.113889
2109,22.458333
2110,22.541667
2111,10.82619
2112,22.541667
2113,22.291667
2114,15.169444
2115,22.291667
2116,7.408333
2117,22.791667
2118,22.541667
2119,23.041667
2120,23.041667
2121,3.405556
2122,21.741667
2123,12.697222
2124,22.266667
2125,23.041667
2126,23.041667
2127,22.791667
2128,22.541667
2129,22.169444
2130,14.794444
2131,12.977778
2132,3.352778
2133,22.083333
2134,11.155556
2135,14.683333
2136,3.766667
2137,22.333333
2138,23.041667
2139,21.916667
2140,10.102778
2141,10.933333
2142,21.241667
2143,22.541667
2144,14.780556
2145,22.791667
2146,22.791667
2147,21.016667
2148,22.541667
2149,13.627778
2150,9.6
2151,23.041667
2152,17.363889
2153,22.791667
2154,21.975
2155,11.144444
2156,5.688889
2157,5.85
2158,9.197222
2159,22.791667
2160,8.811111
2161,21.586111
2162,22.266667
2163,22.541667
2164,15.030556
2165,23.041667
2166,22.541667
2167,23.041667
2168,22.791667
2169,22.541667
2170,14.002778
2171,23.041667
2172,22.791667
2173,23.041667
2174,19.005556
2175,-14.236111
2176,3.275
2177,22.791667
2178,22.791667
2179,23.041667
2180,22.141667
2181,23.041667
2182,6.475
2183,22.041667
2184,22.291667
2185,23.041667
2186,22.291667
2187,22.266667
2188,22.058333
2189,18.530556
2190,11.033333
2191,21.919444
2192,22.791667
2193,23.041667
2194,3.391667
2195,23.041667
2196,10.516667
2197,22.791667
2198,9.575
2199,23.041667
2200,22.791667
2201,22.541667
2202,23.041667
2203,5.447222
2204,22.791667
2205,5.686111
2206,22.791667
2207,21.016667
2208,14.252778
2209,23.041667
2210,23.041667
2211,6.627778
2212,4.169444
2213,22.266667
2214,7.641667
2215,22.791667
2216,22.791667
2217,11.433333
2218,12.308333
2219,22.541667
2220,4.491667
2221,11.936111
2222,22.791667
2223,16.325
2224,21.791667
2225,23.041667
2226,23.041667
2227,10.813889
2228,8.030556
2229,4.544444
2230,22.541667
2231,22.791667
2232,22.791667
2233,14.433333
2234,18.308333
2235,20.863889
2236,3.377778
2237,22.791667
2238,7.644444
2239,5.308333
2240,22.291667
2241,23.041667
2242,21.891667
2243,23.041667
2244,23.041667
2245,17.641667
2246,15.547222
2247,10.755556
2248,23.041667
2249,8.394444
2250,22.333333
2251,22.541667
2252,22.791667
2253,22.225
2254,22.541667
2255,8.044444
2256,21.919444
2257,19.697222
2258,16.211111
2259,23.041667
2260,23.041667
2261,22.291667
2262,22.791667
2263,15.447222
2264,22.791667
2265,23.041667
2266,22.791667
2267,22.458333
2268,22.541667
2269,23.041667
2270,10.352778
2271,23.041667
2272,22.791667
2273,22.947222
2274,5.697222
2275,16.613889
2276,22.791667
2277,22.791667
2278,23.041667
2279,23.041667
2280,21.208333
2281,21.891667
2282,22.541667
2283,17.880556
2284,22.791667
2285,21.808333
2286,18.141667
2287,8.558333
2288,20.391667
2289,23.041667
2290,11.561111
2291,10.769444
2292,23.041667
2293,15.030556
2294,14.622222
2295,21.708333
2296,12.447222
2297,9.211111
2298,21.641667
2299,12.113889
2300,20.516667
2301,22.791667
2302,8.047222
2303,22.791667
2304,22.541667
2305,22.791667
2306,3.769444
2307,20.891667
2308,23.041667
2309,8.019444
2310,22.541667
2311,17.452778
2312,23.041667
2313,22.791667
2314,22.791667
2315,22.791667
2316,4.883333
2317,4.947222
2318,23.041667
2319,22.791667
2320,22.141667
2321,9.238889
2322,22.541667
2323,4.819444
2324,-14.980556
2325,-18.636111
2326,-12.108333
2327,23.041667
2328,23.041667
2329,22.791667
2330,22.666667
2331,23.041667
2332,5.977778
2333,16.413889
2334,15.811111
2335,22.791667
2336,22.291667
2337,8.058333
2338,22.083333
2339,22.541667
2340,23.041667
2341,18.808333
2342,22.291667
2343,23.725
2344,22.791667
2345,23.041667
2346,23.586111
2347,11.738889
2348,12.130556
2349,-10.633333
2350,9.325
2351,22.791667
2352,23.041667
2353,13.075
2354,22.041667
2355,23.041667
2356,23.041667
2357,22.791667
2358,11.519444
2359,3.752778
2360,22.541667
2361,14.655556
2362,23.041667
2363,9.586111
2364,23.041667
2365,6.877778
2366,23.738889
2367,7.644444
2368,21.725
2369,4.519444
2370,22.541667
2371,22.541667
2372,22.708333
2373,21.766667
2374,23.041667
2375,22.791667
2376,22.225
2377,9.727778
2378,20.491667
2379,22.791667
2380,22.541667
2381,22.291667
2382,20.766667
2383,22.541667
2384,3.391667
2385,23.041667
2386,23.041667
2387,21.252778
2388,20.475
2389,5.725
2390,22.791667
2391,4.519444
2392,21.891667
2393,21.308333
2394,15.822222
2395,13.752778
2396,22.291667
2397,6.613889
2398,13.238889
2399,11.897222
2400,23.041667
2401,22.791667
2402,22.791667
2403,14.641667
2404,23.041667
2405,10.769444
2406,22.541667
2407,22.041667
2408,22.791667
2409,11.933333
2410,23.041667
2411,20.863889
2412,14.002778
2413,4.544444
2414,15.947222
2415,7.641667
2416,22.541667
2417,23.041667
2418,23.041667
2419,14.658333
2420,20.766667
2421,22.791667
2422,19.836111
2423,22.541667
2424,4.133333
2425,4.155556
2426,22.791667
2427,22.225
2428,23.336111
2429,6.855556
2430,3.377778
2431,22.041667
2432,22.791667
2433,16.586111
2434,16.738889
2435,22.791667
2436,11.683333
2437,20.475
2438,9.327778
2439,22.208333
2440,21.833333
2441,22.541667
2442,22.225
2443,22.541667
2444,22.791667
2445,18.933333
2446,9.977778
2447,22.291667
2448,10.780556
2449,22.541667
2450,22.083333
2451,19.836111
2452,15.158333
2453,22.541667
2454,22.291667
2455,23.041667
2456,21.458333
2457,22.208333
2458,22.541667
2459,19.058333
2460,4.130556
2461,19.836111
2462,14.988889
2463,22.791667
2464,2.577778
2465,13.463889
2466,11.919444
2467,17.891667
2468,23.041667
2469,22.791667
2470,22.708333
2471,21.891667
2472,22.541667
2473,11.308333
2474,23.041667
2475,14.391667
2476,22.791667
2477,3.161111
2478,18.683333
2479,23.041667
2480,19.058333
2481,12.905556
2482,22.666667
2483,22.791667
2484,8.822222
2485,14.252778
2486,7.241667
2487,22.333333
2488,22.791667
2489,21.280556
2490,22.291667
2491,14.794444
2492,22.541667
2493,22.791667
2494,16.488889
2495,8.822222
2496,15.991667
2497,23.041667
2498,22.791667
2499,8.561111
2500,9.238889
2501,23.041667
2502,23.041667
2503,21.833333
2504,22.291667
2505,17.502778
2506,16.586111
2507,22.291667
2508,23.041667
2509,23.041667
2510,21.725
2511,21.808333
2512,23.041667
2513,8.044444
2514,8.8
2515,6.673413
2516,22.541667
2517,15.036111
2518,23.041667
2519,21.833333
2520,23.041667
2521,22.791667
2522,3.091667
2523,7.322222
2524,23.041667
2525,22.791667
2526,22.791667
2527,10.366667
2528,23.041667
2529,14.266667
2530,14.641667
2531,22.791667
2532,22.791667
2533,23.041667
2534,23.041667
2535,22.291667
2536,24.752778
2537,15.808333
2538,22.791667
2539,22.291667
2540,22.791667
2541,22.791667
2542,7.630556
2543,23.041667
2544,22.791667
2545,14.780556
2546,22.791667
2547,22.791667
2548,22.791667
2549,22.541667
2550,23.041667
2551,8.808333
2552,7.269444
2553,22.791667
2554,23.041667
2555,22.791667
2556,21.183333
2557,22.791667
2558,18.658333
2559,14.919444
2560,7.544444
2561,12.711111
2562,17.752778
2563,18.463889
2564,22.391667
2565,23.041667
2566,22.791667
2567,22.708333
2568,22.141667
2569,6.075
2570,22.791667
2571,22.041667
2572,4.897222
2573,22.019444
2574,22.541667
2575,21.975
2576,3.730556
2577,23.041667
2578,6.0
2579,-5.808333
2580,22.791667
2581,13.202778
2582,21.175
2583,22.408333
2584,23.041667
2585,7.266667
2586,22.791667
2587,22.030556
2588,23.041667
2589,12.286111
2590,23.041667
2591,22.791667
2592,22.791667
2593,14.530556
2594,22.791667
2595,11.933333
2596,3.363889
2597,22.541667
2598,23.041667
2599,5.719444
2600,-13.822222
2601,23.041667
2602,2.963889
2603,22.791667
2604,6.113889
2605,3.363889
2606,22.791667
2607,22.791667
2608,22.791667
2609,23.041667
2610,22.291667
2611,22.791667
2612,23.041667
2613,22.791667
2614,15.058333
2615,22.791667
2616,18.669444
2617,3.330556
2618,22.541667
2619,22.791667
2620,23.041667
2621,22.791667
2622,23.041667
2623,22.041667
2624,22.791667
2625,9.727778
2626,22.947222
2627,17.697222
2628,22.291667
2629,22.541667
2630,16.975
2631,22.791667
2632,15.419444
2633,21.144444
2634,23.041667
2635,22.541667
2636,20.741667
2637,23.041667
2638,8.822222
2639,23.041667
2640,22.791667
2641,8.461111
2642,23.041667
2643,22.333333
2644,22.041667
2645,23.041667
2646,4.141667
2647,23.211111
2648,22.541667
2649,7.241667
2650,18.294444
2651,14.252778
2652,10.002778
2653,22.541667
2654,8.386111
2655,22.791667
2656,16.211111
2657,11.919444
2658,23.041667
2659,22.791667
2660,22.291667
2661,22.791667
2662,22.041667
2663,0.041667
2664,-8.180556
2665,-0.608333
2666,21.780556
2667,22.458333
2668,23.041667
2669,22.291667
2670,-10.272222
2671,-18.236111
2672,-13.036111
2673,23.041667
2674,22.791667
2675,18.030556
2676,11.475
2677,22.791667
2678,23.041667
2679,11.2
2680,23.041667
2681,22.822222
2682,22.791667
2683,18.530556
2684,14.266667
2685,16.6
2686,22.791667
2687,23.041667
2688,3.766667
2689,20.116667
2690,18.919444
2691,22.291667
2692,23.041667
2693,22.558333
2694,22.791667
2695,23.041667
2696,22.266667
2697,23.041667
2698,22.391667
2699,22.541667
2700,23.041667
2701,22.208333
2702,22.791667
2703,3.755556
2704,22.183333
2705,12.297222
2706,23.041667
2707,22.291667
2708,5.738889
2709,23.727778
2710,19.1
2711,22.541667
2712,8.030556
2713,11.919444
2714,22.791667
2715,23.041667
2716,23.041667
2717,6.863889
2718,22.291667
2719,7.655556
2720,22.291667
2721,5.713889
2722,10.366667
2723,3.363889
2724,3.752778
2725,5.297222
2726,22.791667
2727,22.791667
2728,3.780556
2729,23.041667
2730,21.641667
2731,20.363889
2732,9.627778
2733,22.791667
2734,22.791667
2735,21.713889
2736,20.113889
2737,22.225
2738,22.791667
2739,23.041667
2740,22.791667
2741,23.041667
2742,22.291667
2743,10.363889
2744,22.791667
2745,12.711111
2746,22.541667
2747,18.933333
2748,23.041667
2749,22.791667
2750,22.791667
2751,22.541667
2752,4.147222
2753,23.041667
2754,22.333333
2755,22.791667
2756,5.85
2757,16.727778
2758,13.852778
2759,23.041667
2760,22.016667
2761,15.030556
2762,15.397222
2763,5.711111
2764,11.519444
2765,12.855556
2766,3.394444
2767,21.766667
2768,23.041667
2769,20.863889
2770,13.866667
2771,22.541667
2772,22.791667
2773,22.791667
2774,22.791667
2775,22.791667
2776,18.919444
2777,4.155556
2778,22.391667
2779,22.836111
2780,23.041667
2781,18.530556
2782,22.541667
2783,22.791667
2784,22.947222
2785,15.961111
2786,22.541667
2787,21.725
2788,22.541667
2789,20.613889
2790,22.791667
2791,11.294444
2792,22.791667
2793,22.391667
2794,16.452778
2795,23.041667
2796,21.975
2797,12.975
2798,9.197222
2799,8.836111
2800,22.791667
2801,21.808333
2802,22.291667
2803,22.541667
2804,18.808333
2805,18.947222
2806,6.173413
2807,23.041667
2808,22.791667
2809,22.541667
2810,4.544444
2811,15.419444
2812,23.041667
2813,21.641667
2814,14.241667
2815,23.041667
2816,22.541667
2817,21.808333
2818,22.541667
2819,14.808333
2820,4.244444
2821,17.363889
2822,22.791667
2823,18.919444
2824,8.808333
2825,10.891667
2826,22.541667
2827,23.041667
2828,23.041667
2829,23.041667
2830,22.791667
2831,21.833333
2832,23.041667
2833,22.791667
2834,14.255556
2835,8.769444
2836,7.405556
2837,22.541667
2838,20.575
2839,21.641667
2840,22.791667
2841,6.475
2842,6.863889
2843,23.041667
2844,22.208333
2845,21.791667
2846,22.541667
2847,19.058333
2848,17.377778
2849,9.197222
2850,21.766667
2851,23.041667
2852,23.041667
2853,23.041667
2854,22.291667
2855,22.541667
2856,23.041667
2857,7.655556
2858,22.541667
2859,23.041667
2860,12.447222
2861,22.791667
2862,22.791667
2863,17.894444
2864,22.791667
2865,23.041667
2866,-0.3
2867,-18.636111
2868,0.991667
2869,5.297222
2870,23.041667
2871,17.280556
2872,5.311111
2873,22.791667
2874,22.791667
2875,21.975
2876,22.541667
2877,22.791667
2878,20.613889
2879,23.041667
2880,22.791667
2881,21.791667
2882,22.291667
2883,23.041667
2884,16.613889
2885,21.016667
2886,11.658333
2887,22.541667
2888,13.613889
2889,23.041667
2890,22.791667
2891,12.477778
2892,12.852778
2893,22.791667
2894,23.041667
2895,16.1
2896,22.291667
2897,23.041667
2898,22.458333
2899,22.541667
2900,23.041667
2901,22.697222
2902,22.791667
2903,22.016667
2904,22.791667
2905,23.041667
2906,23.041667
2907,7.161111
2908,22.083333
2909,19.447222
2910,22.291667
2911,19.308333
2912,22.791667
2913,22.291667
2914,23.041667
2915,5.697222
2916,11.530556
2917,22.541667
2918,14.755556
2919,22.541667
2920,4.530556
2921,4.530556
2922,12.047222
2923,22.291667
2924,20.752778
2925,23.041667
2926,3.755556
2927,11.530556
2928,14.016667
2929,3.366667
2930,22.169444
2931,10.363889
2932,22.458333
2933,10.377778
2934,22.791667
2935,22.041667
2936,23.041667
2937,9.6
2938,23.041667
2939,23.041667
2940,23.041667
2941,22.041667
2942,22.541667
2943,21.6
2944,5.308333
2945,22.791667
2946,22.541667
2947,15.808333
2948,22.058333
2949,5.308333
2950,22.041667
2951,6.936111
2952,23.041667
2953,7.655556
2954,3.377778
2955,3.363889
2956,23.863889
2957,22.291667
2958,23.041667
2959,23.041667
2960,22.791667
2961,22.541667
2962,12.877778
2963,6.397222
2964,8.172222
2965,22.225
2966,6.477778
2967,8.558333
2968,4.544444
2969,21.975
2970,7.780556
2971,23.041667
2972,11.544444
2973,4.908333
2974,23.041667
2975,23.041667
2976,22.391667
2977,22.541667
2978,22.291667
2979,9.186111
2980,22.041667
2981,22.541667
2982,21.975
2983,10.322222
2984,12.697222
2985,7.294444
2986,15.030556
2987,19.461111
2988,4.544444
2989,4.530556
2990,22.791667
2991,20.641667
2992,20.613889
2993,24.363889
2994,23.041667
2995,23.041667
2996,22.791667
2997,22.291667
2998,23.041667
2999,23.041667
3000,9.725
3001,22.791667
3002,22.541667
3003,3.769444
3004,22.541667
3005,22.541667
3006,23.041667
3007,-15.394444
3008,-17.008333
3009,-18.236111
3010,-11.822222
3011,23.041667
3012,20.752778
3013,23.041667
3014,22.041667
3015,20.363889
3016,13.113889
3017,23.041667
3018,22.791667
3019,11.508333
3020,17.941667
3021,-8.180556
3022,8.936111
3023,16.738889
3024,23.041667
3025,22.791667
3026,8.047222
3027,19.575
3028,10.752778
3029,19.852778
3030,23.041667
3031,18.908333
3032,22.541667
3033,23.041667
3034,22.041667
3035,2.963889
3036,22.541667
3037,19.266667
3038,11.919444
3039,22.208333
3040,12.252778
3041,18.294444
3042,22.791667
3043,18.280556
3044,13.086111
3045,22.791667
3046,22.541667
3047,23.041667
3048,3.808333
3049,22.791667
3050,22.291667
3051,15.491667
3052,22.541667
3053,21.266667
3054,22.291667
3055,22.041667
3056,10.352778
3057,9.988889
3058,22.791667
3059,22.791667
3060,6.116667
3061,23.041667
3062,3.352778
3063,22.791667
3064,22.791667
3065,6.894444
3066,6.475
3067,15.044444
3068,22.791667
3069,9.952778
3070,22.541667
3071,22.791667
3072,22.791667
3073,9.627778
3074,22.791667
3075,22.791667
3076,15.433333
3077,22.291667
3078,23.041667
3079,23.041667
3080,23.041667
3081,23.041667
3082,22.541667
3083,17.741667
3084,21.991667
3085,22.291667
3086,23.041667
3087,23.041667
3088,22.791667
3089,23.041667
3090,22.791667
3091,22.291667
3092,23.041667
3093,22.541667
3094,22.791667
3095,23.041667
3096,22.041667
3097,23.041667
3098,18.044444
3099,3.755556
3100,23.041667
3101,23.041667
3102,22.791667
3103,13.1
3104,22.147222
3105,23.041667
3106,22.791667
3107,22.541667
3108,22.541667
3109,22.791667
3110,22.541667
3111,4.091667
3112,22.791667
3113,22.791667
3114,22.141667
3115,22.791667
3116,22.541667
3117,24.252778
3118,22.141667
3119,23.041667
3120,18.030556
3121,5.336111
3122,22.791667
3123,18.336111
3124,22.791667
3125,22.541667
3126,22.541667
3127,22.541667
3128,3.377778
3129,3.005556
3130,24.127778
3131,23.041667
3132,21.833333
3133,22.541667
3134,20.863889
3135,19.308333
3136,18.544444
3137,15.808333
3138,22.791667
3139,22.541667
3140,22.791667
3141,21.975
3142,23.041667
3143,21.641667
3144,21.158333
3145,16.336111
3146,10.377778
3147,22.791667
3148,23.041667
3149,22.291667
3150,21.725
3151,22.791667
3152,22.791667
3153,22.791667
3154,14.780556
3155,23.041667
3156,22.291667
3157,23.041667
3158,18.419444
3159,22.541667
3160,22.791667
3161,21.919444
3162,22.541667
3163,21.766667
3164,14.919444
3165,18.294444
3166,22.541667
3167,23.041667
3168,22.791667
3169,6.1
3170,16.975
3171,11.130556
3172,22.791667
3173,23.475
3174,22.541667
3175,22.791667
3176,23.041667
3177,8.030556
3178,22.041667
3179,21.741667
3180,23.041667
3181,22.211111
3182,22.791667
3183,7.655556
3184,6.227778
3185,22.541667
3186,22.791667
3187,22.541667
3188,15.072222
3189,17.630556
3190,22.791667
3191,4.544444
3192,22.697222
3193,13.475
3194,4.522222
3195,10.377778
3196,11.919444
3197,4.533333
3198,23.041667
3199,8.419444
3200,4.155556
3201,22.541667
3202,22.791667
3203,22.291667
3204,6.891667
3205,22.791667
3206,22.791667
3207,22.291667
3208,22.791667
3209,8.808333
3210,23.863889
3211,0.130556
3212,23.041667
3213,21.975
3214,23.041667
3215,21.780556
3216,16.983333
3217,-16.608333
3218,22.791667
3219,21.975
3220,22.791667
3221,22.016667
3222,22.541667
3223,23.475
3224,23.041667
3225,23.041667
3226,23.041667
3227,23.863889
3228,22.333333
3229,8.047222
3230,23.041667
3231,22.791667
3232,22.791667
3233,22.791667
3234,23.041667
3235,5.35
3236,23.041667
3237,8.572222
3238,22.541667
3239,13.488889
3240,5.711111
3241,22.791667
3242,4.947222
3243,23.041667
3244,6.891667
3245,22.541667
3246,23.725
3247,22.291667
3248,7.252778
3249,22.225
3250,16.922222
3251,3.366667
3252,18.669444
3253,23.041667
3254,22.291667
3255,22.791667
3256,9.586111
3257,8.436111
3258,23.041667
3259,18.269444
3260,4.936111
3261,22.291667
3262,18.822222
3263,-15.869444
3264,-15.422222
3265,22.791667
3266,22.791667
3267,23.041667
3268,23.041667
3269,22.791667
3270,15.030556
3271,8.808333
3272,23.794444
3273,15.808333
3274,4.147222
3275,22.791667
3276,22.058333
3277,20.225
3278,22.541667
3279,22.791667
3280,22.541667
3281,14.252778
3282,22.291667
3283,3.366667
3284,23.041667
3285,22.541667
3286,21.975
3287,22.291667
3288,11.975
3289,23.041667
3290,21.808333
3291,7.155556
3292,22.291667
3293,3.355556
3294,23.041667
3295,22.541667
3296,23.041667
3297,22.791667
3298,19.308333
3299,22.791667
3300,22.791667
3301,22.791667
3302,22.791667
3303,21.016667
3304,22.791667
3305,23.041667
3306,4.577778
3307,15.961111
3308,22.225
3309,22.791667
3310,22.791667
3311,22.541667
3312,23.041667
3313,22.791667
3314,22.791667
3315,19.461111
3316,21.766667
3317,20.825
3318,16.6
3319,18.530556
3320,22.791667
3321,24.502778
3322,22.791667
3323,23.041667
3324,23.041667
3325,11.933333
3326,13.877778
3327,21.216667
3328,23.041667
3329,15.822222
3330,22.541667
3331,22.541667
3332,15.752778
3333,22.791667
